var_names,X0,X1
266,97,154
267,148,133
268,210,114
269,67,148
270,169,215
271,223,84
272,175,203
273,144,187
274,136,190
275,172,178
276,87,172
277,239,102
278,156,130
279,205,154
280,56,163
281,53,187
282,149,81
283,159,154
284,110,148
285,231,130
286,202,227
287,157,72
288,207,54
289,113,105
290,216,181
291,218,69
292,223,145
293,231,190
294,167,72
295,187,212
296,159,105
297,74,172
298,216,127
299,159,203
300,161,175
301,228,233
302,84,178
303,174,139
304,174,157
305,161,139
306,198,203
307,182,172
308,161,78
309,241,142
310,61,190
311,174,120
312,110,111
313,136,130
314,151,120
315,202,63
316,174,206
317,193,139
318,131,145
319,193,169
320,179,184
321,51,203
322,185,215
323,169,111
324,164,157
325,126,117
326,63,163
327,223,187
328,220,127
329,148,114
330,64,148
331,243,200
332,234,190
333,166,111
334,190,145
335,69,187
336,118,157
337,174,224
338,92,175
339,64,142
340,223,66
341,207,127
342,61,184
343,153,178
344,138,108
345,228,184
346,74,154
347,205,178
348,100,190
349,243,212
350,213,54
351,121,114
352,190,108
353,76,151
354,229,206
355,151,78
356,211,184
357,241,51
358,220,175
359,246,114
360,118,127
361,226,224
362,239,78
363,108,151
364,180,169
365,164,224
366,205,93
367,169,117
368,136,93
369,207,72
370,220,133
371,85,206
372,56,175
373,135,139
374,67,190
375,164,212
376,198,154
377,79,200
378,153,111
379,179,190
380,103,124
381,157,224
382,141,200
383,202,184
384,77,190
385,131,96
386,218,233
387,192,221
388,179,99
389,89,157
390,153,75
391,244,154
392,215,81
393,238,203
394,51,142
395,82,181
396,69,181
397,107,184
398,143,81
399,136,105
400,223,224
401,136,203
402,197,102
403,246,151
404,203,54
405,148,218
406,66,181
407,236,84
408,162,166
409,187,224
410,208,93
411,167,78
412,225,203
413,187,187
414,171,145
415,190,84
416,221,148
417,120,154
418,184,90
419,92,193
420,210,236
421,84,154
422,243,224
423,153,215
424,185,160
425,246,236
426,120,160
427,207,84
428,207,187
429,153,190
430,203,169
431,72,175
432,243,120
433,234,203
434,187,108
435,208,178
436,108,114
437,87,166
438,190,218
439,246,206
440,74,209
441,229,78
442,115,181
443,192,69
444,226,139
445,133,196
446,231,117
447,246,224
448,79,163
449,153,136
450,231,75
451,205,142
452,241,239
453,197,133
454,190,120
455,149,130
456,171,66
457,97,136
458,225,136
459,79,169
460,244,215
461,216,108
462,74,142
463,247,227
464,234,160
465,167,96
466,156,154
467,144,78
468,225,117
469,223,60
470,64,136
471,175,105
472,190,200
473,207,78
474,100,105
475,89,206
476,131,206
477,123,154
478,193,175
479,208,196
480,210,157
481,198,81
482,193,145
483,110,105
484,84,172
485,229,151
486,179,227
487,195,203
488,94,184
489,228,117
490,95,193
491,154,102
492,213,163
493,244,93
494,131,163
495,189,136
496,215,117
497,225,233
498,192,209
499,126,166
500,189,130
501,203,187
502,115,169
503,195,215
504,192,154
505,200,102
506,187,218
507,66,151
508,61,172
509,202,81
510,118,151
511,177,78
512,87,184
513,192,75
514,128,120
515,153,160
516,220,236
517,244,105
518,167,206
519,213,175
520,97,172
521,146,172
522,221,203
523,128,133
524,92,145
525,179,136
526,169,105
527,233,60
528,164,181
529,231,57
530,215,111
531,223,139
532,131,169
533,149,172
534,172,215
535,164,200
536,94,136
537,234,75
538,151,206
539,174,151
540,82,200
541,180,96
542,172,196
543,198,172
544,218,209
545,146,93
546,184,206
547,197,114
548,120,130
549,125,108
550,198,111
551,207,218
552,100,160
553,205,105
554,162,93
555,151,114
556,139,154
557,213,145
558,157,206
559,167,193
560,200,230
561,48,178
562,223,218
563,218,142
564,56,200
565,226,145
566,197,206
567,189,87
568,146,136
569,205,136
570,241,57
571,112,163
572,172,184
573,244,209
574,136,124
575,221,172
576,100,178
577,153,130
578,180,90
579,105,169
580,156,93
581,115,163
582,189,203
583,71,178
584,200,54
585,189,99
586,220,218
587,143,148
588,107,105
589,90,160
590,56,139
591,164,218
592,234,51
593,131,181
594,121,151
595,125,163
596,89,145
597,123,166
598,149,160
599,146,99
600,139,105
601,218,166
602,228,99
603,171,187
604,203,90
605,207,206
606,200,60
607,156,196
608,223,212
609,164,78
610,236,175
611,211,117
612,159,215
613,171,108
614,139,75
615,216,224
616,118,108
617,223,120
618,243,108
619,121,96
620,141,78
621,95,187
622,190,175
623,103,105
624,243,157
625,135,78
626,128,163
627,64,209
628,120,111
629,153,105
630,218,75
631,195,160
632,169,124
633,182,87
634,225,69
635,162,136
636,216,175
637,171,212
638,229,200
639,58,190
640,243,145
641,154,139
642,175,87
643,146,111
644,198,57
645,195,166
646,185,166
647,236,47
648,229,127
649,229,224
650,82,169
651,139,99
652,162,172
653,69,133
654,143,160
655,154,96
656,175,99
657,154,72
658,189,63
659,223,181
660,239,175
661,244,87
662,95,151
663,210,96
664,218,105
665,126,87
666,162,142
667,174,84
668,234,130
669,133,93
670,205,233
671,210,206
672,157,200
673,207,90
674,144,169
675,192,215
676,221,75
677,110,99
678,89,139
679,221,227
680,226,157
681,189,57
682,126,124
683,233,90
684,59,187
685,208,130
686,184,224
687,208,184
688,117,136
689,213,193
690,233,54
691,215,136
692,185,75
693,225,63
694,247,190
695,108,120
696,228,124
697,174,72
698,103,196
699,97,190
700,46,206
701,184,151
702,162,87
703,123,172
704,112,120
705,184,66
706,169,63
707,228,166
708,95,200
709,85,163
710,133,166
711,236,96
712,156,69
713,243,127
714,234,215
715,215,215
716,128,90
717,231,196
718,175,75
719,241,69
720,243,60
721,136,209
722,244,51
723,167,169
724,192,166
725,108,127
726,154,84
727,164,193
728,157,151
729,210,230
730,226,133
731,200,151
732,167,108
733,243,163
734,63,151
735,112,193
736,190,66
737,241,117
738,180,193
739,195,57
740,187,114
741,234,142
742,153,117
743,53,200
744,149,142
745,229,72
746,128,157
747,215,196
748,234,172
749,192,130
750,236,60
751,143,124
752,144,90
753,205,203
754,229,212
755,233,193
756,166,172
757,169,203
758,151,145
759,193,84
760,223,163
761,53,193
762,59,151
763,82,212
764,233,66
765,218,136
766,187,90
767,110,190
768,177,200
769,72,181
770,184,60
771,143,111
772,216,78
773,198,51
774,216,187
775,107,190
776,94,172
777,164,90
778,161,84
779,184,102
780,215,160
781,94,130
782,220,47
783,164,102
784,117,124
785,207,157
786,215,75
787,236,218
788,107,178
789,202,51
790,179,142
791,195,196
792,130,136
793,221,209
794,139,148
795,105,200
796,189,75
797,167,175
798,67,136
799,211,209
800,125,133
801,185,190
802,228,196
803,130,190
804,208,124
805,128,181
806,139,184
807,161,108
808,249,242
809,125,193
810,213,230
811,121,108
812,223,96
813,74,196
814,49,187
815,174,114
816,210,181
817,167,218
818,185,63
819,172,99
820,247,221
821,202,75
822,117,190
823,54,142
824,143,130
825,193,114
826,82,175
827,92,127
828,185,69
829,144,163
830,185,227
831,117,148
832,92,200
833,166,178
834,211,87
835,213,90
836,76,175
837,195,105
838,243,54
839,208,105
840,51,166
841,154,157
842,182,105
843,197,187
844,130,117
845,200,139
846,164,206
847,69,157
848,46,200
849,97,142
850,149,148
851,125,139
852,231,142
853,115,193
854,172,75
855,120,87
856,198,227
857,97,166
858,213,84
859,136,160
860,85,175
861,238,75
862,200,187
863,234,239
864,197,193
865,141,157
866,229,47
867,244,166
868,210,84
869,208,142
870,220,151
871,175,209
872,236,230
873,159,93
874,215,166
875,81,160
876,207,108
877,149,75
878,216,47
879,211,196
880,139,81
881,180,200
882,185,93
883,166,166
884,58,209
885,154,108
886,193,193
887,228,75
888,185,178
889,238,111
890,153,87
891,131,108
892,239,127
893,246,218
894,241,99
895,66,139
896,234,105
897,185,105
898,125,181
899,125,96
900,231,184
901,107,124
902,210,60
903,131,187
904,148,90
905,162,130
906,225,239
907,115,133
908,184,72
909,126,142
910,198,87
911,121,90
912,185,117
913,126,148
914,197,175
915,239,187
916,54,196
917,112,187
918,169,142
919,247,215
920,225,154
921,169,81
922,90,172
923,221,136
924,236,120
925,81,148
926,220,206
927,238,239
928,105,187
929,184,114
930,153,142
931,153,221
932,81,142
933,246,200
934,133,111
935,195,111
936,59,157
937,187,102
938,143,209
939,171,72
940,54,184
941,213,120
942,148,84
943,215,190
944,148,181
945,207,145
946,207,200
947,133,136
948,117,93
949,115,127
950,110,130
951,162,196
952,190,133
953,103,160
954,100,148
955,51,178
956,218,93
957,228,190
958,66,187
959,180,157
960,238,227
961,64,166
962,167,90
963,223,175
964,156,178
965,175,63
966,74,190
967,92,151
968,130,99
969,53,163
970,220,187
971,51,172
972,85,212
973,220,181
974,110,124
975,66,145
976,77,154
977,54,172
978,225,221
979,138,181
980,76,163
981,162,178
982,228,203
983,89,193
984,205,69
985,229,169
986,229,84
987,211,142
988,79,145
989,171,139
990,154,200
991,66,193
992,241,166
993,205,75
994,58,160
995,61,148
996,120,184
997,89,127
998,149,166
999,208,221
1000,103,172
1001,231,111
1002,138,206
1003,239,84
1004,228,136
1005,49,206
1006,64,172
1007,171,127
1008,187,139
1009,99,145
1010,233,145
1011,172,130
1012,203,212
1013,216,212
1014,90,190
1015,228,81
1016,243,139
1017,220,102
1018,105,175
1019,190,90
1020,82,151
1021,180,72
1022,157,157
1023,233,187
1024,192,178
1025,198,93
1026,218,57
1027,100,184
1028,241,221
1029,126,111
1030,190,139
1031,64,184
1032,164,66
1033,179,196
1034,120,196
1035,63,212
1036,172,87
1037,228,142
1038,159,117
1039,197,218
1040,46,187
1041,213,114
1042,205,111
1043,246,212
1044,100,130
1045,59,145
1046,203,218
1047,162,75
1048,167,84
1049,202,93
1050,143,203
1051,185,154
1052,166,99
1053,89,187
1054,105,133
1055,169,75
1056,146,190
1057,185,142
1058,162,99
1059,146,166
1060,61,136
1061,128,108
1062,231,148
1063,117,117
1064,159,209
1065,113,142
1066,85,151
1067,156,117
1068,233,139
1069,148,139
1070,200,206
1071,71,160
1072,166,87
1073,225,196
1074,202,105
1075,56,206
1076,172,63
1077,100,154
1078,203,181
1079,234,57
1080,126,178
1081,161,72
1082,71,172
1083,218,87
1084,103,130
1085,202,160
1086,239,60
1087,200,169
1088,115,139
1089,66,175
1090,46,169
1091,63,181
1092,192,99
1093,225,130
1094,146,160
1095,166,117
1096,58,166
1097,190,224
1098,216,200
1099,236,157
1100,156,81
1101,238,99
1102,239,114
1103,162,117
1104,174,145
1105,103,166
1106,94,196
1107,185,111
1108,198,142
1109,238,160
1110,125,151
1111,190,230
1112,246,66
1113,128,145
1114,85,169
1115,203,96
1116,66,206
1117,148,200
1118,166,203
1119,107,111
1120,118,114
1121,189,148
1122,208,148
1123,231,105
1124,213,187
1125,236,114
1126,192,233
1127,154,151
1128,139,111
1129,74,148
1130,61,178
1131,177,102
1132,192,227
1133,177,84
1134,182,148
1135,216,206
1136,166,160
1137,90,154
1138,238,166
1139,203,224
1140,179,209
1141,223,78
1142,79,187
1143,85,200
1144,135,181
1145,169,93
1146,205,160
1147,177,114
1148,239,120
1149,239,218
1150,220,84
1151,243,47
1152,130,111
1153,125,145
1154,211,148
1155,144,145
1156,120,93
1157,107,130
1158,207,175
1159,123,105
1160,95,157
1161,216,230
1162,238,221
1163,185,124
1164,120,172
1165,56,157
1166,144,193
1167,156,148
1168,187,60
1169,102,120
1170,177,212
1171,154,187
1172,223,193
1173,192,63
1174,200,127
1175,143,136
1176,229,114
1177,218,160
1178,198,209
1179,226,169
1180,218,172
1181,153,166
1182,195,178
1183,143,99
1184,138,127
1185,136,154
1186,244,44
1187,187,127
1188,221,51
1189,233,200
1190,48,190
1191,182,160
1192,197,96
1193,208,63
1194,177,108
1195,239,90
1196,180,84
1197,105,157
1198,110,178
1199,208,75
1200,207,120
1201,207,102
1202,87,148
1203,210,54
1204,216,60
1205,157,96
1206,189,233
1207,162,69
1208,243,230
1209,135,127
1210,130,172
1211,172,227
1212,203,133
1213,82,193
1214,171,200
1215,148,78
1216,138,151
1217,182,75
1218,167,151
1219,97,148
1220,172,160
1221,243,175
1222,211,172
1223,228,227
1224,112,114
1225,236,127
1226,228,178
1227,189,209
1228,193,72
1229,48,166
1230,79,175
1231,225,87
1232,172,203
1233,167,163
1234,211,63
1235,223,108
1236,112,133
1237,238,93
1238,197,84
1239,126,136
1240,243,218
1241,113,196
1242,105,139
1243,148,163
1244,184,108
1245,103,142
1246,200,120
1247,213,206
1248,105,181
1249,164,163
1250,213,47
1251,244,63
1252,102,114
1253,218,111
1254,211,203
1255,195,124
1256,85,145
1257,139,136
1258,177,66
1259,87,190
1260,198,117
1261,149,111
1262,223,54
1263,203,60
1264,215,130
1265,167,157
1266,154,133
1267,238,209
1268,211,99
1269,195,184
1270,216,139
1271,161,206
1272,179,221
1273,177,72
1274,159,142
1275,108,133
1276,156,190
1277,157,108
1278,210,108
1279,198,190
1280,239,206
1281,159,136
1282,216,193
1283,154,120
1284,74,166
1285,148,187
1286,211,69
1287,180,139
1288,185,221
1289,213,72
1290,246,84
1291,157,218
1292,239,54
1293,169,221
1294,89,151
1295,54,160
1296,203,102
1297,89,181
1298,174,212
1299,148,96
1300,234,184
1301,84,184
1302,110,160
1303,143,87
1304,238,196
1305,225,99
1306,58,196
1307,143,117
1308,208,99
1309,157,102
1310,66,212
1311,151,212
1312,244,124
1313,179,154
1314,128,84
1315,89,200
1316,76,212
1317,216,96
1318,226,102
1319,74,160
1320,193,230
1321,157,175
1322,161,127
1323,81,203
1324,148,127
1325,164,72
1326,210,169
1327,141,193
1328,241,44
1329,159,87
1330,133,172
1331,220,96
1332,241,184
1333,211,124
1334,238,178
1335,228,215
1336,171,181
1337,238,117
1338,161,193
1339,211,215
1340,172,93
1341,148,151
1342,244,130
1343,198,221
1344,197,60
1345,193,78
1346,103,178
1347,241,178
1348,169,190
1349,229,90
1350,133,117
1351,190,181
1352,67,184
1353,136,178
1354,89,175
1355,179,81
1356,192,142
1357,203,163
1358,138,193
1359,184,145
1360,238,142
1361,95,163
1362,223,47
1363,175,160
1364,64,190
1365,233,212
1366,190,157
1367,205,117
1368,190,169
1369,130,148
1370,121,200
1371,182,99
1372,207,60
1373,161,157
1374,192,196
1375,141,175
1376,138,96
1377,51,184
1378,120,124
1379,174,96
1380,213,127
1381,182,215
1382,241,215
1383,64,160
1384,172,209
1385,76,193
1386,144,139
1387,128,200
1388,226,181
1389,120,148
1390,92,169
1391,123,184
1392,144,72
1393,198,148
1394,87,160
1395,136,166
1396,130,93
1397,154,181
1398,200,96
1399,177,145
1400,156,99
1401,166,184
1402,184,181
1403,189,154
1404,151,163
1405,154,193
1406,46,163
1407,200,212
1408,246,175
1409,112,127
1410,58,203
1411,197,151
1412,79,212
1413,225,111
1414,130,166
1415,166,69
1416,215,142
1417,135,200
1418,226,78
1419,157,84
1420,131,120
1421,203,84
1422,133,160
1423,185,233
1424,128,96
1425,162,203
1426,156,209
1427,61,154
1428,175,221
1429,149,87
1430,233,175
1431,189,124
1432,94,209
1433,146,215
1434,144,133
1435,81,196
1436,103,117
1437,241,105
1438,141,187
1439,195,142
1440,123,148
1441,146,75
1442,121,139
1443,197,157
1444,239,169
1445,226,84
1446,182,69
1447,115,108
1448,151,157
1449,238,81
1450,159,221
1451,56,151
1452,195,75
1453,179,160
1454,159,99
1455,157,133
1456,136,172
1457,95,114
1458,210,163
1459,172,105
1460,135,90
1461,247,239
1462,236,200
1463,164,120
1464,121,163
1465,226,187
1466,59,163
1467,187,157
1468,82,145
1469,162,227
1470,128,187
1471,223,206
1472,123,124
1473,79,193
1474,229,145
1475,229,181
1476,179,69
1477,131,151
1478,56,145
1479,167,230
1480,161,187
1481,210,200
1482,135,193
1483,105,145
1484,210,120
1485,99,114
1486,236,102
1487,193,54
1488,133,99
1489,117,111
1490,81,178
1491,174,230
1492,220,145
1493,228,111
1494,63,200
1495,203,114
1496,221,57
1497,211,57
1498,169,209
1499,177,169
1500,249,230
1501,215,233
1502,228,63
1503,138,114
1504,139,190
1505,239,230
1506,112,145
1507,92,163
1508,118,133
1509,167,120
1510,172,166
1511,244,111
1512,164,187
1513,177,206
1514,246,157
1515,192,190
1516,221,69
1517,221,184
1518,198,178
1519,182,117
1520,223,90
1521,97,111
1522,233,151
1523,243,78
1524,84,196
1525,221,221
1526,90,136
1527,192,111
1528,157,66
1529,238,184
1530,249,236
1531,69,175
1532,151,218
1533,244,203
1534,117,178
1535,162,221
1536,125,200
1537,141,169
1538,48,172
1539,182,221
1540,190,163
1541,51,209
1542,77,184
1543,192,148
1544,120,166
1545,144,175
1546,51,196
1547,179,148
1548,195,87
1549,210,133
1550,192,81
1551,138,120
1552,144,114
1553,166,148
1554,202,111
1555,99,181
1556,123,111
1557,131,139
1558,207,181
1559,67,154
1560,157,114
1561,164,145
1562,56,187
1563,239,181
1564,161,163
1565,108,139
1566,243,66
1567,100,203
1568,231,87
1569,69,206
1570,139,142
1571,130,81
1572,169,160
1573,239,47
1574,81,184
1575,117,154
1576,198,196
1577,110,154
1578,156,105
1579,171,78
1580,162,154
1581,177,230
1582,180,175
1583,156,203
1584,238,172
1585,113,136
1586,54,154
1587,72,169
1588,220,169
1589,197,72
1590,94,160
1591,231,160
1592,105,163
1593,218,63
1594,49,193
1595,115,102
1596,233,169
1597,63,206
1598,200,200
1599,244,233
1600,110,196
1601,220,224
1602,246,181
1603,215,148
1604,185,184
1605,146,142
1606,115,145
1607,231,136
1608,231,69
1609,71,190
1610,107,136
1611,200,84
1612,182,209
1613,239,200
1614,69,145
1615,143,142
1616,215,178
1617,193,120
1618,202,233
1619,51,154
1620,223,114
1621,53,181
1622,81,154
1623,228,130
1624,220,108
1625,63,169
1626,215,105
1627,110,166
1628,202,209
1629,241,196
1630,192,93
1631,192,57
1632,193,96
1633,123,190
1634,226,127
1635,67,196
1636,244,142
1637,108,96
1638,87,178
1639,149,190
1640,113,178
1641,175,111
1642,72,193
1643,120,136
1644,146,154
1645,244,160
1646,74,136
1647,112,139
1648,143,154
1649,234,148
1650,115,90
1651,195,117
1652,233,84
1653,202,154
1654,207,212
1655,169,196
1656,220,54
1657,210,193
1658,180,163
1659,184,230
1660,146,124
1661,221,142
1662,135,175
1663,231,93
1664,221,130
1665,225,142
1666,123,142
1667,149,136
1668,172,142
1669,92,206
1670,210,151
1671,202,117
1672,153,154
1673,226,175
1674,182,203
1675,161,133
1676,123,160
1677,189,81
1678,200,114
1679,192,203
1680,117,184
1681,100,196
1682,174,169
1683,90,209
1684,108,145
1685,125,84
1686,241,124
1687,130,196
1688,241,81
1689,200,90
1690,126,172
1691,213,133
1692,153,81
1693,148,193
1694,113,148
1695,202,136
1696,215,87
1697,190,206
1698,177,133
1699,123,93
1700,216,218
1701,69,151
1702,159,160
1703,200,181
1704,216,157
1705,203,200
1706,244,148
1707,211,75
1708,118,187
1709,184,193
1710,153,148
1711,190,187
1712,174,193
1713,49,163
1714,103,190
1715,198,69
1716,225,160
1717,229,157
1718,99,200
1719,208,154
1720,184,96
1721,141,102
1722,112,108
1723,141,108
1724,243,151
1725,84,209
1726,151,151
1727,166,154
1728,138,200
1729,169,184
1730,149,124
1731,220,72
1732,97,124
1733,151,193
1734,238,63
1735,69,212
1736,108,169
1737,202,148
1738,184,157
1739,229,139
1740,192,136
1741,231,51
1742,172,117
1743,238,87
1744,205,124
1745,202,130
1746,220,90
1747,213,212
1748,193,90
1749,123,178
1750,81,209
1751,226,212
1752,182,63
1753,180,127
1754,228,172
1755,156,184
1756,225,81
1757,95,206
1758,211,51
1759,238,233
1760,236,72
1761,244,178
1762,247,203
1763,113,99
1764,239,96
1765,59,181
1766,156,160
1767,215,203
1768,180,108
1769,236,151
1770,174,127
1771,233,218
1772,133,87
1773,229,236
1774,48,160
1775,211,81
1776,180,133
1777,74,184
1778,200,157
1779,120,142
1780,77,148
1781,207,236
1782,195,136
1783,179,87
1784,184,212
1785,182,124
1786,102,193
1787,133,154
1788,244,81
1789,159,166
1790,161,120
1791,247,196
1792,121,133
1793,215,184
1794,210,72
1795,99,133
1796,182,81
1797,238,51
1798,236,66
1799,241,136
1800,241,111
1801,84,142
1802,236,236
1803,175,227
1804,231,209
1805,59,139
1806,189,160
1807,58,184
1808,90,142
1809,135,157
1810,187,206
1811,143,172
1812,121,127
1813,159,124
1814,180,224
1815,100,124
1816,208,87
1817,231,63
1818,113,130
1819,198,124
1820,164,108
1821,175,178
1822,208,57
1823,148,212
1824,107,148
1825,171,224
1826,189,221
1827,221,87
1828,77,203
1829,133,203
1830,144,127
1831,151,127
1832,130,142
1833,169,130
1834,243,84
1835,117,172
1836,193,157
1837,77,196
1838,53,175
1839,144,206
1840,131,157
1841,72,145
1842,184,139
1843,61,166
1844,238,69
1845,141,114
1846,243,133
1847,120,178
1848,107,160
1849,135,102
1850,128,175
1851,184,78
1852,179,215
1853,56,181
1854,130,203
1855,192,105
1856,159,130
1857,130,124
1858,110,142
1859,71,196
1860,123,136
1861,221,105
1862,231,221
1863,138,169
1864,229,120
1865,157,78
1866,128,193
1867,221,160
1868,233,230
1869,179,63
1870,90,203
1871,135,151
1872,239,108
1873,76,145
1874,218,117
1875,229,230
1876,162,190
1877,133,190
1878,164,133
1879,233,133
1880,133,130
1881,218,190
1882,148,175
1883,243,72
1884,205,99
1885,184,127
1886,131,200
1887,77,178
1888,211,221
1889,102,187
1890,177,120
1891,107,172
1892,175,142
1893,216,66
1894,121,157
1895,218,51
1896,185,196
1897,246,163
1898,100,166
1899,189,172
1900,105,114
1901,58,148
1902,218,148
1903,236,108
1904,166,105
1905,213,169
1906,195,130
1907,229,66
1908,218,215
1909,241,63
1910,226,200
1911,149,99
1912,180,151
1913,105,108
1914,241,160
1915,215,124
1916,118,181
1917,151,139
1918,182,142
1919,139,93
1920,164,169
1921,221,63
1922,157,163
1923,136,111
1924,92,139
1925,213,108
1926,179,130
1927,156,221
1928,97,184
1929,161,181
1930,159,148
1931,192,124
1932,175,81
1933,179,178
1934,172,221
1935,231,239
1936,141,90
1937,205,196
1938,197,224
1939,82,206
1940,154,169
1941,82,187
1942,197,145
1943,225,51
1944,108,175
1945,243,187
1946,76,200
1947,215,227
1948,172,148
1949,243,96
1950,99,120
1951,146,117
1952,207,224
1953,148,108
1954,156,142
1955,239,224
1956,220,157
1957,166,130
1958,49,157
1959,180,206
1960,190,193
1961,131,114
1962,195,190
1963,56,193
1964,180,60
1965,216,54
1966,244,190
1967,169,148
1968,234,69
1969,105,127
1970,172,81
1971,53,151
1972,153,209
1973,148,169
1974,61,142
1975,202,87
1976,226,114
1977,171,169
1978,67,142
1979,197,230
1980,115,151
1981,218,227
1982,193,181
1983,154,212
1984,67,209
1985,228,105
1986,177,90
1987,118,169
1988,174,66
1989,236,145
1990,229,163
1991,190,102
1992,216,120
1993,215,93
1994,221,93
1995,58,178
1996,167,224
1997,195,148
1998,233,127
1999,169,227
2000,128,169
2001,172,154
2002,189,69
2003,138,187
2004,205,172
2005,139,166
2006,184,218
2007,203,66
2008,112,175
2009,148,72
2010,162,81
2011,102,157
2012,185,148
2013,118,163
2014,198,63
2015,117,166
2016,210,139
2017,138,90
2018,182,154
2019,131,133
2020,58,142
2021,236,169
2022,179,75
2023,94,166
2024,151,200
2025,72,206
2026,108,193
2027,79,181
2028,79,151
2029,71,166
2030,110,117
2031,49,181
2032,197,54
2033,175,166
2034,218,124
2035,99,157
2036,174,108
2037,171,206
2038,171,193
2039,238,57
2040,182,130
2041,169,154
2042,182,178
2043,166,196
2044,228,160
2045,162,215
2046,236,139
2047,100,142
2048,156,172
2049,130,160
2050,226,120
2051,69,193
2052,221,190
2053,234,99
2054,138,175
2055,102,127
2056,218,130
2057,133,81
2058,241,209
2059,133,142
2060,225,190
2061,233,224
2062,226,163
2063,223,127
2064,192,184
2065,241,93
2066,112,157
2067,174,187
2068,125,102
2069,241,154
2070,241,190
2071,236,90
2072,203,78
2073,190,127
2074,128,139
2075,149,196
2076,239,66
2077,244,221
2078,151,175
2079,225,215
2080,90,148
2081,126,105
2082,164,151
2083,141,120
2084,177,157
2085,153,184
2086,195,221
2087,143,190
2088,51,190
2089,105,193
2090,239,151
2091,190,114
2092,205,81
2093,243,102
2094,215,63
2095,161,145
2096,87,196
2097,211,130
2098,220,212
2099,102,102
2100,221,117
2101,126,160
2102,233,72
2103,162,105
2104,126,203
2105,161,218
2106,205,166
2107,202,203
2108,112,169
2109,99,193
2110,202,190
2111,195,81
2112,151,90
2113,108,181
2114,81,215
2115,182,111
2116,198,105
2117,213,218
2118,223,157
2119,244,227
2120,218,81
2121,46,151
2122,126,154
2123,200,236
2124,90,124
2125,238,105
2126,185,209
2127,144,151
2128,69,163
2129,246,193
2130,136,148
2131,146,209
2132,182,196
2133,130,178
2134,198,233
2135,205,130
2136,153,172
2137,102,163
2138,139,209
2139,159,184
