var_names,X0,X1
218,61,194
219,221,95
220,223,197
221,236,90
222,212,194
223,209,99
224,185,194
225,221,66
226,188,155
227,151,207
228,205,141
229,56,156
230,118,102
231,123,214
232,164,135
233,238,119
234,140,84
235,204,138
236,103,208
237,128,215
238,139,163
239,115,166
240,53,199
241,196,75
242,183,118
243,227,183
244,70,155
245,67,109
246,73,113
247,58,134
248,92,210
249,70,122
250,230,183
251,202,76
252,121,194
253,55,119
254,150,162
255,224,104
256,121,115
257,230,111
258,147,128
259,125,70
260,177,101
261,215,206
262,59,196
263,59,116
264,102,93
265,180,111
266,137,183
267,59,159
268,147,82
269,194,125
270,95,107
271,93,196
272,207,175
273,145,135
274,165,91
275,93,211
276,210,53
277,147,105
278,241,149
279,98,182
280,159,149
281,175,142
282,109,238
283,128,236
284,143,217
285,213,157
286,195,221
287,156,122
288,186,126
289,124,86
290,52,161
291,206,105
292,103,201
293,191,45
294,53,201
295,112,206
296,166,218
297,74,103
298,139,124
299,201,184
300,191,104
301,119,124
302,185,158
303,154,190
304,178,131
305,73,111
306,227,210
307,191,158
308,162,166
309,182,147
310,149,138
311,95,103
312,201,184
313,109,101
314,87,114
315,241,112
316,124,80
317,126,193
318,82,214
319,200,148
320,165,102
321,169,209
322,143,106
323,175,154
324,193,165
325,186,210
326,170,117
327,133,136
328,132,77
329,232,183
330,65,135
331,193,72
332,165,90
333,230,135
334,127,181
335,65,185
336,161,61
337,188,220
338,225,206
339,134,175
340,232,156
341,92,152
342,232,99
343,107,92
344,224,109
345,117,90
346,217,115
347,210,149
348,152,184
349,61,135
350,138,88
351,89,220
352,236,139
353,161,83
354,59,207
355,154,136
356,81,111
357,186,152
358,204,92
359,115,211
360,132,226
361,141,66
362,219,88
363,209,122
364,206,49
365,219,122
366,123,219
367,186,145
368,196,50
369,120,95
370,217,81
371,116,72
372,134,221
373,132,167
374,169,191
375,85,77
376,148,104
377,204,172
378,152,132
379,147,116
380,231,81
381,245,170
382,89,132
383,181,183
384,116,155
385,167,95
386,74,126
387,85,137
388,159,199
389,62,106
390,80,210
391,166,96
392,228,191
393,107,89
394,82,134
395,124,122
396,47,160
397,209,168
398,64,167
399,218,75
400,185,194
401,146,188
402,204,113
403,165,117
404,214,206
405,144,194
406,107,221
407,154,160
408,56,140
409,50,177
410,107,157
411,226,93
412,208,175
413,193,168
414,152,115
415,88,158
416,211,144
417,121,156
418,158,66
419,62,144
420,162,220
421,217,175
422,100,66
423,235,107
424,114,149
425,68,114
426,153,137
427,79,135
428,105,219
429,186,224
430,226,165
431,186,90
432,128,183
433,191,44
434,102,212
435,96,181
436,58,210
437,211,161
438,48,144
439,160,191
440,199,171
441,189,118
442,139,85
443,65,109
444,245,128
445,188,210
446,195,190
447,230,128
448,164,73
449,234,123
450,213,215
451,211,98
452,212,180
453,118,115
454,228,105
455,204,59
456,187,216
457,100,92
458,210,59
459,120,218
460,81,209
461,94,117
462,220,144
463,180,50
464,146,148
465,106,138
466,120,155
467,127,88
468,216,196
469,133,79
470,119,124
471,238,187
472,59,131
473,122,216
474,180,185
475,125,112
476,74,86
477,68,112
478,102,202
479,51,156
480,70,142
481,200,173
482,158,81
483,169,88
484,134,170
485,209,162
486,154,186
487,95,221
488,228,202
489,167,103
490,209,75
491,225,204
492,233,137
493,102,59
494,89,156
495,142,180
496,151,141
497,180,132
498,194,122
499,125,118
500,65,204
501,210,64
502,156,113
503,245,177
504,98,213
505,232,196
506,202,56
507,101,215
508,165,106
509,86,195
510,147,158
511,201,58
512,210,195
513,204,178
514,115,125
515,142,144
516,219,80
517,80,137
518,111,136
519,111,90
520,136,129
521,79,155
522,180,177
523,89,139
524,115,203
525,141,105
526,118,63
527,146,138
528,240,116
529,118,63
530,71,174
531,54,204
532,131,218
533,212,153
534,84,194
535,140,201
536,133,170
537,231,174
538,165,148
539,108,180
540,121,173
541,117,221
542,197,138
543,105,88
544,85,95
545,156,136
546,188,197
547,215,128
548,214,135
549,154,164
550,151,70
551,186,211
552,125,63
553,220,83
554,147,151
555,238,113
556,91,101
557,154,71
558,156,203
559,92,105
560,112,231
561,223,95
562,215,154
563,236,176
564,116,207
565,122,102
566,223,129
567,116,88
568,83,92
569,76,193
570,190,164
571,169,196
572,246,154
573,137,142
574,138,76
575,218,202
576,124,181
577,139,129
578,71,158
579,237,164
580,116,129
581,206,177
582,211,89
583,216,139
584,123,216
585,144,100
586,225,118
587,176,56
588,210,215
589,186,45
590,186,109
591,102,88
592,95,176
593,186,91
594,117,154
595,105,92
596,186,168
597,127,209
598,128,124
599,182,85
600,117,79
601,188,56
602,157,79
603,219,113
604,87,216
605,98,86
606,236,103
607,212,90
608,226,73
609,171,116
610,149,201
611,170,144
612,127,188
613,53,138
614,200,46
615,173,182
616,200,88
617,198,214
618,231,172
619,121,67
620,107,237
621,74,174
622,215,129
623,99,194
624,133,106
625,198,132
626,115,213
627,155,89
628,227,203
629,135,178
630,116,62
631,170,75
632,174,196
633,69,119
634,84,233
635,132,101
636,117,217
637,90,96
638,157,86
639,56,148
640,71,203
641,171,117
642,112,97
643,116,220
644,147,214
645,59,207
646,80,217
647,85,141
648,178,161
649,193,74
650,64,132
651,161,89
652,101,179
653,53,142
654,206,65
655,234,96
656,201,119
657,162,127
658,92,66
659,107,158
660,154,79
661,179,162
662,230,193
663,241,134
664,182,155
665,240,189
666,220,171
667,234,181
668,80,156
669,199,93
670,228,110
671,105,105
672,60,149
673,125,217
674,216,85
675,95,219
676,242,185
677,85,146
678,62,206
679,249,161
680,135,201
681,148,194
682,163,208
683,226,141
684,200,83
685,220,168
686,162,122
687,98,222
688,179,89
689,132,154
690,109,131
691,95,151
692,129,192
693,194,111
694,131,152
695,199,172
696,205,146
697,57,113
698,141,144
699,141,188
700,163,181
701,136,201
702,91,131
703,138,223
704,228,92
705,226,157
706,155,154
707,86,214
708,203,88
709,134,223
710,192,114
711,104,99
712,211,101
713,64,144
714,221,111
715,130,90
716,192,77
717,150,131
718,179,168
719,155,67
720,171,171
721,221,128
722,193,223
723,213,95
724,70,126
725,165,217
726,123,163
727,232,132
728,92,95
729,153,90
730,130,207
731,53,116
732,233,83
733,173,152
734,124,84
735,58,179
736,220,124
737,53,149
738,191,219
739,185,62
740,224,92
741,62,128
742,225,108
743,164,204
744,148,183
745,225,117
746,142,216
747,216,81
748,64,210
749,205,166
750,229,139
751,160,125
752,80,180
753,109,102
754,104,237
755,232,118
756,136,64
757,73,121
758,217,85
759,230,102
760,61,158
761,248,171
762,122,145
763,194,76
764,133,210
765,118,203
766,108,77
767,180,180
768,218,119
769,177,172
770,89,191
771,129,70
772,100,204
773,215,109
774,123,76
775,153,135
776,81,89
777,236,96
778,155,105
779,94,187
780,121,86
781,145,201
782,193,119
783,186,50
784,216,82
785,176,122
786,200,220
787,191,107
788,226,183
789,192,224
790,139,224
791,172,83
792,208,184
793,104,238
794,53,186
795,153,76
796,139,220
797,58,171
798,110,132
799,238,187
800,82,184
801,193,99
802,80,96
803,166,213
804,52,181
805,124,68
806,108,171
807,74,191
808,147,70
809,119,70
810,213,104
811,155,93
812,131,157
813,216,134
814,173,130
815,105,168
816,232,150
817,176,91
818,143,82
819,194,123
820,147,126
821,201,138
822,190,210
823,131,128
824,89,70
825,178,62
826,208,183
827,219,200
828,120,226
829,168,87
830,66,149
831,170,76
832,90,152
833,94,222
834,198,70
835,80,217
836,83,161
837,152,168
838,120,194
839,63,185
840,226,200
841,113,155
842,167,75
843,127,142
844,140,175
845,152,210
846,162,148
847,107,128
848,76,90
849,153,179
850,172,185
851,141,193
852,113,155
853,167,116
854,172,107
855,128,109
856,60,155
857,171,91
858,199,147
859,167,147
860,115,116
861,210,58
862,63,205
863,69,189
864,67,129
865,193,81
866,152,85
867,240,144
868,130,219
869,116,216
870,221,136
871,69,90
872,110,139
873,226,123
874,63,119
875,135,208
876,52,175
877,62,152
878,121,104
879,118,80
880,168,103
881,92,80
882,190,200
883,124,164
884,118,189
885,63,217
886,131,158
887,179,47
888,69,223
889,89,157
890,208,179
891,230,181
892,199,54
893,193,190
894,92,190
895,167,187
896,122,89
897,90,108
898,87,145
899,236,184
900,128,230
901,114,100
902,128,152
903,196,100
904,222,99
905,54,138
906,98,226
907,137,105
908,199,88
909,246,170
910,116,155
911,80,142
912,73,86
913,147,80
914,197,104
915,136,200
916,208,120
917,139,136
918,65,210
919,94,213
920,214,76
921,107,86
922,115,213
923,182,159
924,192,95
925,137,197
926,160,177
927,156,75
928,69,165
929,52,122
930,171,152
931,122,111
932,246,129
933,92,170
934,212,151
935,53,125
936,125,234
937,239,181
938,223,116
939,150,191
940,106,155
941,125,128
942,103,178
943,111,199
944,240,131
945,109,229
946,216,85
947,66,124
948,92,102
949,203,124
950,75,167
951,162,157
952,82,196
953,243,164
954,229,196
955,188,209
956,153,96
957,206,101
958,194,109
959,83,232
960,182,50
961,147,95
962,201,77
963,230,121
964,207,87
965,174,203
966,55,117
967,206,151
968,230,117
969,219,108
970,69,148
971,147,183
972,137,74
973,105,185
974,140,219
975,101,236
976,145,106
977,231,127
978,222,203
979,196,125
980,131,109
981,126,201
982,89,237
983,64,93
984,130,132
985,139,88
986,132,196
987,98,113
988,231,134
989,106,143
990,168,89
991,224,77
992,130,93
993,145,152
994,171,204
995,123,71
996,70,216
997,230,201
998,104,61
999,233,101
1000,184,194
1001,205,72
1002,233,113
1003,193,62
1004,66,205
1005,221,147
1006,183,158
1007,195,159
1008,165,190
1009,61,152
1010,117,177
1011,221,201
1012,93,134
1013,128,122
1014,103,105
1015,209,105
1016,74,180
1017,182,181
1018,112,60
1019,137,233
1020,179,135
1021,84,197
1022,221,153
1023,234,90
1024,159,200
1025,235,179
1026,187,66
1027,225,80
1028,155,208
1029,231,82
1030,102,72
1031,236,176
1032,71,172
1033,240,178
1034,128,151
1035,104,224
1036,223,212
1037,191,51
1038,179,58
1039,161,65
1040,77,217
1041,221,88
1042,164,148
1043,112,92
1044,228,181
1045,94,88
1046,223,165
1047,134,93
1048,107,178
1049,212,184
1050,146,104
1051,88,118
1052,112,151
1053,126,215
1054,205,214
1055,70,132
1056,78,207
1057,120,205
1058,229,160
1059,249,144
1060,139,183
1061,77,142
1062,120,106
1063,168,88
1064,75,98
1065,94,216
1066,112,154
1067,80,132
1068,102,227
1069,224,145
1070,235,110
1071,114,180
1072,191,46
1073,209,211
1074,146,88
1075,194,115
1076,151,73
1077,132,109
1078,95,136
1079,90,147
1080,92,229
1081,60,128
1082,200,119
1083,106,191
1084,115,98
1085,114,76
1086,74,220
1087,170,75
1088,228,107
1089,134,92
1090,159,129
1091,102,171
1092,186,172
1093,121,230
1094,156,80
1095,83,217
1096,95,165
1097,239,147
1098,134,181
1099,74,132
1100,71,144
1101,113,168
1102,180,71
1103,241,180
1104,128,185
1105,166,101
1106,88,157
1107,210,121
1108,126,164
1109,168,170
1110,124,83
1111,112,181
1112,146,79
1113,216,178
1114,165,179
1115,89,209
1116,60,206
1117,129,177
1118,175,77
1119,145,197
1120,126,122
1121,51,149
1122,188,181
1123,131,148
1124,208,178
1125,109,234
1126,173,77
1127,125,192
1128,165,99
1129,131,139
1130,233,187
1131,183,119
1132,134,163
1133,64,118
1134,82,123
1135,83,119
1136,175,154
1137,134,217
1138,227,73
1139,171,198
1140,121,92
1141,212,99
1142,101,196
1143,88,144
1144,232,173
1145,59,203
1146,186,154
1147,200,152
1148,210,106
1149,95,62
1150,198,207
1151,110,194
1152,174,149
1153,185,128
1154,183,50
1155,215,164
1156,223,70
1157,237,116
1158,159,78
1159,199,201
1160,156,170
1161,103,201
1162,120,144
1163,86,76
1164,159,91
1165,156,151
1166,217,168
1167,226,180
1168,199,150
1169,82,98
1170,75,139
1171,158,152
1172,112,182
1173,162,168
1174,232,84
1175,238,120
1176,148,81
1177,166,102
1178,110,221
1179,225,195
1180,102,240
1181,198,57
1182,80,118
1183,92,229
1184,203,72
1185,93,178
1186,89,67
1187,216,155
1188,221,196
1189,156,104
1190,182,106
1191,97,65
1192,106,80
1193,151,151
1194,193,74
1195,183,168
1196,94,232
1197,85,115
1198,177,106
1199,121,225
1200,214,148
1201,103,85
1202,158,194
1203,155,113
1204,226,127
1205,183,139
1206,198,126
1207,59,115
1208,71,185
1209,81,201
1210,242,145
1211,103,215
1212,233,103
1213,174,176
1214,197,120
1215,201,124
1216,72,181
1217,88,200
1218,206,210
1219,169,201
1220,120,119
1221,122,76
1222,92,110
1223,191,193
1224,192,205
1225,155,169
1226,218,122
1227,212,164
1228,123,147
1229,221,105
1230,47,181
1231,214,204
1232,154,187
1233,243,128
1234,194,93
1235,210,171
1236,107,194
1237,167,210
1238,194,203
1239,166,129
1240,246,142
1241,63,126
1242,149,141
1243,176,151
1244,58,208
1245,186,218
1246,185,142
1247,151,101
1248,104,73
1249,116,115
1250,63,151
1251,124,81
1252,103,224
1253,168,92
1254,106,231
1255,237,169
1256,80,184
1257,135,79
1258,238,97
1259,168,107
1260,121,136
1261,204,75
1262,170,208
1263,129,75
1264,119,119
1265,192,87
1266,183,184
1267,216,173
1268,127,238
1269,88,125
1270,158,131
1271,163,115
1272,237,178
1273,174,187
1274,145,174
1275,126,231
1276,91,139
1277,97,194
1278,152,217
1279,126,109
1280,124,175
1281,220,90
1282,227,147
1283,182,184
1284,141,190
1285,76,137
1286,68,125
1287,199,207
1288,153,145
1289,105,176
1290,135,183
1291,166,129
1292,99,187
1293,145,148
1294,235,122
1295,226,115
1296,115,197
1297,204,138
1298,140,190
1299,179,164
1300,129,111
1301,184,196
1302,229,148
1303,91,95
1304,142,189
1305,220,132
1306,219,167
1307,89,181
1308,192,188
1309,234,168
1310,103,228
1311,220,190
1312,143,139
1313,153,118
1314,116,73
1315,118,147
1316,101,104
1317,48,149
1318,111,164
1319,212,135
1320,193,220
1321,138,230
1322,176,201
1323,64,208
1324,195,150
1325,238,136
1326,111,219
1327,79,114
1328,138,206
1329,202,155
1330,152,102
1331,218,118
1332,231,191
1333,133,81
1334,85,160
1335,201,71
1336,246,141
1337,100,89
1338,76,88
1339,148,88
1340,218,108
1341,129,194
1342,79,74
1343,111,70
1344,156,135
1345,91,193
1346,98,116
1347,244,149
1348,64,154
1349,104,141
1350,53,154
1351,101,103
1352,54,115
1353,199,65
1354,164,157
1355,139,82
1356,147,171
1357,129,175
1358,73,83
1359,105,217
1360,231,203
1361,210,196
1362,193,60
1363,162,183
1364,201,90
1365,124,188
1366,144,223
1367,160,98
1368,67,220
1369,108,191
1370,180,148
1371,121,116
1372,215,214
1373,201,128
1374,129,135
1375,103,129
1376,204,170
1377,213,210
1378,67,106
1379,185,105
1380,221,151
1381,122,208
1382,121,240
1383,176,220
1384,109,191
1385,89,235
1386,179,226
1387,158,188
1388,239,109
1389,235,184
1390,91,178
1391,137,113
1392,238,148
1393,58,116
1394,76,90
1395,131,190
1396,111,149
1397,194,208
1398,155,199
1399,161,217
1400,78,85
1401,70,225
1402,121,241
1403,146,143
1404,164,190
1405,136,65
1406,219,101
1407,162,91
1408,184,63
1409,205,223
1410,221,109
1411,104,144
1412,158,78
1413,99,124
1414,156,159
1415,214,69
1416,213,63
1417,92,214
1418,234,173
1419,142,150
1420,201,139
1421,218,125
1422,63,106
1423,204,54
1424,211,120
1425,246,147
1426,173,147
1427,155,120
1428,207,102
1429,152,155
1430,181,93
1431,233,196
1432,84,142
1433,205,58
1434,59,112
1435,100,240
1436,123,195
1437,219,204
1438,157,104
1439,183,201
1440,152,209
1441,59,113
1442,174,154
1443,91,227
1444,124,99
1445,224,196
1446,183,189
1447,175,97
1448,190,217
1449,90,102
1450,191,63
1451,59,134
1452,99,160
1453,77,176
1454,94,196
1455,105,116
1456,178,82
1457,154,62
1458,104,203
1459,202,122
1460,157,118
1461,72,86
1462,190,139
1463,56,122
1464,196,115
1465,68,91
1466,225,96
1467,59,145
1468,219,103
1469,227,157
1470,197,217
1471,230,80
1472,173,130
1473,122,70
1474,169,56
1475,113,122
1476,116,217
1477,199,170
1478,88,151
1479,156,118
1480,228,191
1481,210,83
1482,69,214
1483,177,228
1484,198,67
1485,142,206
1486,189,143
1487,107,130
1488,218,164
1489,182,211
1490,86,182
1491,215,155
1492,194,211
1493,97,114
1494,217,149
1495,226,121
1496,222,159
1497,91,171
1498,124,150
1499,209,83
1500,221,114
1501,172,223
1502,115,206
1503,230,155
1504,182,222
1505,82,206
1506,211,174
1507,140,117
1508,152,138
1509,132,134
1510,153,205
1511,211,217
1512,212,207
1513,243,141
1514,119,233
1515,82,148
1516,85,149
1517,53,151
1518,213,213
1519,55,203
1520,178,61
1521,211,173
1522,108,89
1523,180,149
1524,116,218
1525,121,86
1526,237,99
1527,200,72
1528,249,155
1529,60,106
1530,81,131
1531,149,171
1532,140,145
1533,237,193
1534,152,141
1535,126,84
1536,117,85
1537,122,154
1538,96,223
1539,151,138
1540,89,103
1541,192,80
1542,174,204
1543,52,162
1544,142,151
1545,104,235
1546,127,160
1547,172,156
1548,103,225
1549,162,210
1550,120,199
1551,165,67
1552,175,77
1553,138,206
1554,164,128
1555,173,83
1556,180,145
1557,214,194
1558,148,179
1559,73,131
1560,93,165
1561,158,74
1562,194,150
1563,72,151
1564,74,175
1565,218,95
1566,191,158
1567,169,142
1568,195,106
1569,134,113
1570,140,214
1571,172,188
1572,133,171
1573,99,187
1574,209,59
1575,79,103
1576,192,100
1577,228,156
1578,99,221
1579,206,210
1580,128,164
1581,92,158
1582,116,136
1583,129,184
1584,151,80
1585,132,111
1586,179,171
1587,183,54
1588,89,101
1589,59,124
1590,86,116
1591,63,155
1592,194,229
1593,69,141
1594,82,152
1595,82,200
1596,148,110
1597,97,85
1598,147,114
1599,163,203
1600,59,115
1601,114,112
1602,68,173
1603,165,216
1604,172,182
1605,156,77
1606,224,131
1607,126,160
1608,90,106
1609,80,121
1610,75,110
1611,90,180
1612,125,201
1613,160,119
1614,217,117
1615,76,152
1616,88,224
1617,64,170
1618,90,66
1619,111,192
1620,95,112
1621,113,232
1622,232,88
1623,215,79
1624,101,208
1625,110,86
1626,186,108
1627,185,116
1628,114,198
1629,153,171
1630,237,109
1631,167,112
1632,60,144
1633,63,135
1634,130,137
1635,163,118
1636,101,72
1637,157,111
1638,161,171
1639,67,216
1640,120,180
1641,190,111
1642,244,136
1643,86,236
1644,133,160
1645,94,206
1646,245,165
1647,209,170
1648,183,53
1649,100,131
1650,116,85
1651,181,139
1652,218,214
1653,118,197
1654,231,149
1655,220,128
1656,104,184
1657,191,121
1658,116,135
1659,63,110
1660,204,165
1661,59,188
1662,162,134
1663,175,205
1664,175,221
1665,143,145
1666,62,167
1667,98,82
1668,159,179
1669,218,214
1670,84,204
1671,137,230
1672,69,183
1673,68,88
1674,107,131
1675,246,152
1676,117,195
1677,194,224
1678,125,189
1679,197,107
1680,183,220
1681,173,216
1682,72,219
1683,63,204
1684,128,231
1685,105,101
1686,121,103
1687,62,128
1688,201,102
1689,216,126
1690,185,52
1691,154,213
1692,229,115
1693,111,193
1694,104,200
1695,186,209
1696,189,135
1697,136,183
1698,181,66
1699,167,154
1700,102,241
1701,168,166
1702,186,214
1703,84,76
1704,105,136
1705,156,62
1706,120,180
1707,194,155
1708,61,212
1709,152,79
1710,144,72
1711,192,137
1712,125,229
1713,193,133
1714,122,80
1715,247,129
1716,131,112
1717,112,144
1718,190,122
1719,134,89
1720,65,187
1721,132,190
1722,84,216
1723,69,143
1724,166,65
1725,155,162
1726,151,158
1727,222,204
1728,120,240
1729,208,159
1730,173,213
1731,94,230
1732,170,218
1733,213,160
1734,102,207
1735,126,103
1736,99,95
1737,152,113
1738,194,203
1739,230,147
1740,54,132
1741,219,115
1742,185,56
1743,105,207
1744,151,145
1745,116,182
1746,133,130
1747,201,90
1748,177,83
1749,163,193
1750,64,215
1751,146,83
1752,162,90
1753,197,157
1754,230,158
1755,184,57
1756,88,175
1757,220,143
1758,79,145
1759,154,214
1760,166,221
1761,109,193
1762,108,165
1763,66,213
1764,196,152
1765,193,58
1766,115,112
1767,227,90
1768,85,143
1769,156,168
1770,137,204
1771,228,199
1772,129,204
1773,108,184
1774,201,80
1775,198,124
1776,137,207
1777,192,180
1778,196,76
1779,198,227
1780,231,110
1781,112,138
1782,63,199
1783,180,195
1784,198,195
1785,200,221
1786,234,151
1787,159,162
1788,225,105
1789,156,162
1790,81,147
1791,214,134
1792,129,155
1793,235,148
1794,129,162
1795,111,179
1796,111,65
1797,143,177
1798,63,99
1799,94,217
1800,180,90
1801,244,150
1802,121,77
1803,145,130
1804,124,102
1805,210,145
1806,102,88
1807,154,100
1808,212,156
1809,204,61
1810,196,95
1811,139,102
1812,173,128
1813,176,146
1814,216,129
1815,110,177
1816,184,127
1817,50,148
1818,110,135
1819,178,176
1820,139,103
1821,237,123
1822,237,175
1823,132,93
1824,184,67
1825,90,176
1826,191,70
1827,132,93
1828,119,132
1829,119,220
1830,221,191
1831,214,173
1832,152,99
1833,176,194
1834,147,197
1835,68,94
1836,166,124
1837,191,155
1838,192,58
1839,188,45
1840,105,89
1841,152,149
1842,135,135
1843,67,190
1844,134,229
1845,139,230
1846,125,82
1847,237,111
1848,91,157
1849,163,202
1850,102,203
1851,106,97
1852,146,207
1853,161,123
1854,125,204
1855,179,218
1856,162,66
1857,124,171
1858,187,106
1859,95,107
1860,113,138
1861,241,141
1862,179,161
1863,204,77
1864,184,146
1865,209,116
1866,165,157
1867,185,116
1868,90,223
1869,119,147
1870,215,196
1871,165,194
1872,112,175
1873,230,111
1874,137,157
1875,80,131
1876,231,101
1877,74,118
1878,113,66
1879,146,193
1880,151,129
1881,200,49
1882,197,217
1883,171,211
1884,102,66
1885,153,128
1886,135,113
1887,89,218
1888,195,145
1889,133,205
1890,79,112
1891,93,91
1892,188,101
1893,93,217
1894,112,106
1895,169,53
1896,239,184
1897,161,115
1898,78,98
1899,232,118
1900,167,208
1901,207,157
1902,209,65
1903,93,75
1904,109,94
1905,76,152
1906,190,179
1907,195,122
1908,215,162
1909,139,188
1910,151,178
1911,49,160
1912,142,202
1913,144,200
1914,180,178
1915,128,240
1916,214,131
1917,212,217
1918,91,163
1919,164,122
1920,229,119
1921,102,161
1922,86,175
1923,93,211
1924,212,97
1925,194,227
1926,214,66
1927,239,111
1928,179,155
1929,57,210
1930,172,103
1931,244,112
1932,228,80
1933,134,107
1934,112,70
1935,72,190
1936,155,90
1937,194,111
1938,188,200
1939,127,144
1940,168,126
1941,118,169
1942,167,191
1943,98,60
1944,137,91
1945,87,151
1946,117,227
1947,188,59
1948,116,111
1949,112,79
1950,136,152
1951,104,220
1952,153,74
1953,148,88
1954,132,234
1955,200,60
1956,142,112
1957,100,83
1958,242,121
1959,158,74
1960,95,170
1961,133,125
1962,101,233
1963,75,178
1964,119,140
1965,121,181
1966,186,94
1967,203,122
1968,189,140
1969,124,76
1970,92,149
1971,77,85
1972,235,141
1973,105,60
1974,194,194
1975,110,164
1976,98,207
1977,205,215
1978,162,79
1979,208,70
1980,230,139
1981,205,103
1982,164,215
1983,140,212
1984,128,157
1985,193,208
1986,65,152
1987,187,108
1988,75,157
1989,98,215
1990,125,186
1991,234,125
1992,109,119
1993,112,219
1994,66,210
1995,123,123
1996,169,70
1997,177,57
1998,61,189
1999,245,119
2000,241,128
2001,95,87
2002,248,158
2003,127,142
2004,248,170
2005,76,215
2006,238,193
2007,59,187
2008,190,140
2009,188,226
2010,115,242
2011,207,49
2012,207,124
2013,140,144
2014,180,46
2015,139,74
2016,157,178
2017,122,172
2018,148,121
2019,127,191
2020,188,151
2021,132,167
2022,190,55
2023,61,143
2024,93,147
2025,109,122
2026,86,224
2027,179,86
2028,128,126
2029,187,201
2030,228,90
2031,157,90
2032,233,115
2033,138,113
2034,149,152
2035,143,96
2036,172,90
2037,160,178
2038,211,93
2039,94,204
2040,92,184
2041,180,147
2042,134,179
2043,197,65
2044,171,170
2045,59,210
2046,217,121
2047,175,224
2048,224,204
2049,249,170
2050,50,181
2051,52,123
2052,112,88
2053,92,165
2054,81,83
2055,247,145
2056,179,96
2057,231,180
2058,97,84
2059,94,116
2060,93,190
2061,171,72
2062,214,194
2063,230,113
2064,187,70
2065,123,221
2066,113,111
2067,160,172
2068,160,216
2069,170,113
2070,227,152
2071,184,51
2072,146,102
2073,90,132
2074,102,110
2075,201,49
2076,74,220
2077,78,221
2078,193,206
2079,103,204
2080,103,160
2081,164,115
2082,159,217
2083,194,186
2084,64,106
2085,204,106
2086,239,177
2087,235,174
2088,108,82
2089,153,165
2090,202,144
2091,133,183
2092,227,191
2093,106,167
2094,187,187
2095,46,177
2096,154,118
2097,177,189
2098,70,146
2099,183,209
2100,179,56
2101,206,226
2102,130,190
2103,140,131
2104,81,176
2105,226,160
2106,145,189
2107,91,142
2108,173,190
2109,174,103
2110,144,68
2111,154,167
2112,192,141
2113,131,96
2114,109,140
2115,190,112
2116,144,188
2117,115,172
2118,143,219
2119,197,47
2120,52,177
2121,176,204
2122,123,187
2123,211,60
2124,118,200
2125,72,206
2126,189,162
2127,216,202
2128,172,95
2129,201,154
2130,90,219
2131,163,120
2132,223,171
2133,214,171
2134,102,180
2135,111,151
2136,165,176
2137,204,121
2138,166,118
2139,63,111
